T1 - F | 1 | Маркер иниц. срабатывание перехода | Маркер #1
T5 - J | 6649 | Маркер иниц. срабатывание перехода | Маркер #3324
T5 - J | 6650 | Переход завершил работу | Маркер #3324
T1 - F | 6650 | Переход завершил работу | Маркер #3325
T2 - T | 6650 | Маркер иниц. срабатывание перехода | Маркер #3325
T4 - T | 6650 | Маркер иниц. срабатывание перехода | Маркер #3325
T4 - T | 6651 | Переход завершил работу | Маркер #3325
T2 - T | 6651 | Переход завершил работу | Маркер #3325
T1 - F | 6651 | Маркер иниц. срабатывание перехода | Маркер #3326
T5 - J | 6651 | Маркер иниц. срабатывание перехода | Маркер #3325
T5 - J | 6652 | Переход завершил работу | Маркер #3325
T1 - F | 6652 | Переход завершил работу | Маркер #3326
T2 - T | 6652 | Маркер иниц. срабатывание перехода | Маркер #3326
T4 - T | 6652 | Маркер иниц. срабатывание перехода | Маркер #3326
T4 - T | 6653 | Переход завершил работу | Маркер #3326
T2 - T | 6653 | Переход завершил работу | Маркер #3326
T1 - F | 6653 | Маркер иниц. срабатывание перехода | Маркер #3327
T5 - J | 6653 | Маркер иниц. срабатывание перехода | Маркер #3326
T5 - J | 6654 | Переход завершил работу | Маркер #3326
T1 - F | 6654 | Переход завершил работу | Маркер #3327
T2 - T | 6654 | Маркер иниц. срабатывание перехода | Маркер #3327
T4 - T | 6654 | Маркер иниц. срабатывание перехода | Маркер #3327
T4 - T | 6655 | Переход завершил работу | Маркер #3327
T2 - T | 6655 | Переход завершил работу | Маркер #3327
T1 - F | 6655 | Маркер иниц. срабатывание перехода | Маркер #3328
T5 - J | 6655 | Маркер иниц. срабатывание перехода | Маркер #3327
T5 - J | 6656 | Переход завершил работу | Маркер #3327
T1 - F | 6656 | Переход завершил работу | Маркер #3328
T2 - T | 6656 | Маркер иниц. срабатывание перехода | Маркер #3328
T4 - T | 6656 | Маркер иниц. срабатывание перехода | Маркер #3328
T4 - T | 6657 | Переход завершил работу | Маркер #3328
T2 - T | 6657 | Переход завершил работу | Маркер #3328
T1 - F | 6657 | Маркер иниц. срабатывание перехода | Маркер #3329
T5 - J | 6657 | Маркер иниц. срабатывание перехода | Маркер #3328
T5 - J | 6658 | Переход завершил работу | Маркер #3328
T1 - F | 6658 | Переход завершил работу | Маркер #3329
T2 - T | 6658 | Маркер иниц. срабатывание перехода | Маркер #3329
T4 - T | 6658 | Маркер иниц. срабатывание перехода | Маркер #3329
T4 - T | 6659 | Переход завершил работу | Маркер #3329
T2 - T | 6659 | Переход завершил работу | Маркер #3329
T1 - F | 6659 | Маркер иниц. срабатывание перехода | Маркер #3330
T5 - J | 6659 | Маркер иниц. срабатывание перехода | Маркер #3329
T5 - J | 6660 | Переход завершил работу | Маркер #3329
T1 - F | 6660 | Переход завершил работу | Маркер #3330
T2 - T | 6660 | Маркер иниц. срабатывание перехода | Маркер #3330
T4 - T | 6660 | Маркер иниц. срабатывание перехода | Маркер #3330
T4 - T | 6661 | Переход завершил работу | Маркер #3330
T2 - T | 6661 | Переход завершил работу | Маркер #3330
T1 - F | 6661 | Маркер иниц. срабатывание перехода | Маркер #3331
T5 - J | 6661 | Маркер иниц. срабатывание перехода | Маркер #3330
T5 - J | 6662 | Переход завершил работу | Маркер #3330
T1 - F | 6662 | Переход завершил работу | Маркер #3331
T2 - T | 6662 | Маркер иниц. срабатывание перехода | Маркер #3331
T4 - T | 6662 | Маркер иниц. срабатывание перехода | Маркер #3331
T4 - T | 6663 | Переход завершил работу | Маркер #3331
